Date,Department,Category,CustomerCode,Price,Quantity,Revenue
2014-08-18,Entrees,Lamb Chops,CWM11331L8O,23.0,3.0,69.0
2015-05-20,Sides,Roll,CWM11331L8O,5.0,16.0,80.0
2016-03-22,Entrees,Lamb Chops,C4N9007X2O,28.0,11.0,308.0
2015-09-09,Kabobs,Beef,CWM11331L8O,25.0,10.0,250.0
2015-07-02,Kabobs,Beef,CWM11331L8O,25.0,5.0,125.0
2014-03-12,Sides,Yogurt,CWM11331L8O,12.0,8.0,96.0
2014-11-20,Sides,Yogurt,CWM11331L8O,12.0,9.0,108.0
2016-04-05,Kabobs,Chicken,CWM11331L8O,33.0,15.0,495.0
2015-01-21,Kabobs,Lamb,CWM11331L8O,28.0,15.0,420.0
2016-08-10,Kabobs,Pork,CWM11331L8O,29.0,7.0,203.0
2014-04-24,Entrees,Beef and Broccoli,CWM11331L8O,27.0,9.0,243.0
2014-07-03,Entrees,Beef and Broccoli,CC945229IH,26.0,14.0,364.0
2016-02-10,Kabobs,Chicken,CWM11331L8O,33.0,7.0,231.0
2016-03-23,Kabobs,Chicken,CWM11331L8O,33.0,13.0,429.0
2016-02-29,Kabobs,Chicken,CWM11331L8O,33.0,20.0,660.0
2017-03-25,Sides,Roll,CWM11331L8O,5.0,6.0,30.0
2016-01-24,Kabobs,Pork,C248695BLK,28.0,1.0,28.0
2016-09-04,Entrees,Beef and Broccoli,CWM11331L8O,17.0,8.0,136.0
2016-05-09,Kabobs,Chicken,CWM11331L8O,33.0,12.0,396.0
2015-06-10,Kabobs,Beef,CWM11331L8O,25.0,6.0,150.0
2016-09-22,Sides,Rice,CWM11331L8O,9.0,6.0,54.0
2016-11-02,Entrees,Lamb Chops,CWM11331L8O,14.0,17.0,238.0
2015-07-05,Kabobs,Chicken,CWM11331L8O,33.0,15.0,495.0
2015-05-11,Sides,Yogurt,C8X6999HAX,12.0,8.0,96.0
2014-01-27,Kabobs,Chicken,CWM11331L8O,33.0,22.0,726.0
2016-06-01,Sides,Yogurt,CWM11331L8O,12.0,11.0,132.0
2015-08-13,Sides,Yogurt,C847759JOX,12.0,11.0,132.0
2014-12-03,Kabobs,Beef,CWM11331L8O,25.0,11.0,275.0
2014-12-15,Kabobs,Chicken,CWM11331L8O,33.0,4.0,132.0
2015-07-08,Sides,Rice,C1A7507I6E,9.0,13.0,117.0
2014-03-27,Kabobs,Lamb,CWM11331L8O,28.0,17.0,476.0
2015-02-18,Kabobs,Beef,CWM11331L8O,25.0,10.0,250.0
2014-02-01,Kabobs,Chicken,CWM11331L8O,33.0,11.0,363.0
2015-12-07,Kabobs,Beef,CWM11331L8O,25.0,7.0,175.0
2015-02-11,Entrees,Lamb Chops,CWM11331L8O,15.0,9.0,135.0
2015-02-05,Entrees,Lamb Chops,CWM11331L8O,19.0,17.0,323.0
2017-02-04,Entrees,Lamb Chops,CWM11331L8O,14.0,5.0,70.0
2014-10-23,Entrees,Beef and Broccoli,CWM11331L8O,25.0,10.0,250.0
2014-09-06,Kabobs,Beef,CWM11331L8O,25.0,14.0,350.0
2015-02-18,Kabobs,Chicken,CWM11331L8O,33.0,19.0,627.0
2014-11-20,Sides,Rice,CSV3485EA4,9.0,14.0,126.0
2017-02-18,Kabobs,Beef,CWM11331L8O,28.0,11.0,308.0
2015-04-30,Sides,Rice,C1J6911DWR,9.0,9.0,81.0
2015-01-01,Sides,Roll,CWM11331L8O,5.0,20.0,100.0
2014-07-02,Entrees,Lamb Chops,CWM11331L8O,34.0,9.0,306.0
2014-01-29,Kabobs,Chicken,CWM11331L8O,33.0,15.0,495.0
2014-11-04,Kabobs,Chicken,CWM11331L8O,33.0,16.0,528.0
2014-07-29,Kabobs,Pork,CWA4486D5W,28.0,10.0,280.0
2015-11-28,Kabobs,Chicken,CWM11331L8O,33.0,1.0,33.0
2014-08-28,Entrees,Beef and Broccoli,CWM11331L8O,16.0,4.0,64.0
2015-06-08,Sides,Chips,CWM11331L8O,8.0,14.0,112.0
2016-05-09,Sides,Yogurt,CWM11331L8O,12.0,10.0,120.0
2014-04-16,Sides,Rice,CWM11331L8O,9.0,10.0,90.0
2014-01-02,Kabobs,Beef,CWM11331L8O,25.0,5.0,125.0
2015-07-28,Kabobs,Chicken,CWM11331L8O,33.0,10.0,330.0
2015-08-27,Entrees,Beef and Broccoli,CWM11331L8O,26.0,12.0,312.0
2015-12-09,Kabobs,Chicken,CWM11331L8O,33.0,10.0,330.0
2016-11-08,Kabobs,Beef,CWM11331L8O,28.0,11.0,308.0
2014-03-08,Kabobs,Beef,CA43288UN6,25.0,4.0,100.0
2014-06-09,Kabobs,Beef,CWM11331L8O,25.0,13.0,325.0
2014-04-03,Sides,Rice,CWM11331L8O,9.0,19.0,171.0
2014-07-14,Sides,Roll,CWM11331L8O,5.0,3.0,15.0
2014-07-31,Kabobs,Beef,CWM11331L8O,25.0,10.0,250.0
2016-05-23,Kabobs,Chicken,CWM11331L8O,33.0,7.0,231.0
2014-01-06,Kabobs,Chicken,CAO2593I7C,33.0,12.0,396.0
2014-06-04,Sides,Yogurt,CRL4238T6L,12.0,6.0,72.0
2015-11-29,Sides,Yogurt,CWM11331L8O,12.0,14.0,168.0
2015-07-01,Kabobs,Beef,CWM11331L8O,25.0,9.0,225.0
2016-06-15,Kabobs,Beef,CWM11331L8O,28.0,15.0,420.0
2015-06-01,Kabobs,Beef,CWM11331L8O,25.0,15.0,375.0
2015-03-18,Entrees,Beef and Broccoli,CP03207FTK,19.0,4.0,76.0
2015-04-02,Sides,Chips,CWM11331L8O,8.0,16.0,128.0
2017-01-23,Sides,Roll,CWM11331L8O,5.0,14.0,70.0
2016-07-17,Kabobs,Chicken,CWM11331L8O,33.0,8.0,264.0
2016-11-05,Sides,Yogurt,CWM11331L8O,12.0,3.0,36.0
2015-07-15,Kabobs,Beef,CWM11331L8O,25.0,15.0,375.0
2014-10-22,Kabobs,Chicken,CWM11331L8O,33.0,8.0,264.0
2014-01-16,Kabobs,Chicken,CWM11331L8O,33.0,15.0,495.0
2017-02-09,Kabobs,Chicken,CWM11331L8O,33.0,2.0,66.0
2016-10-29,Sides,Rice,CWM11331L8O,9.0,15.0,135.0
2016-01-16,Sides,Roll,CWM11331L8O,5.0,10.0,50.0
2014-08-13,Kabobs,Chicken,CWM11331L8O,33.0,11.0,363.0
2017-03-13,Kabobs,Chicken,CWM11331L8O,33.0,8.0,264.0
2014-07-03,Entrees,Beef and Broccoli,CWM11331L8O,19.0,14.0,266.0
2014-03-05,Kabobs,Chicken,CWM11331L8O,33.0,8.0,264.0
2014-10-30,Kabobs,Beef,CWM11331L8O,25.0,4.0,100.0
2015-04-22,Kabobs,Beef,CWM11331L8O,25.0,4.0,100.0
2015-06-17,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2014-05-01,Kabobs,Chicken,CWM11331L8O,33.0,10.0,330.0
2015-05-10,Kabobs,Lamb,CX06987C4V,28.0,20.0,560.0
2016-08-11,Sides,Yogurt,CWM11331L8O,12.0,9.0,108.0
2017-02-08,Kabobs,Lamb,CWM11331L8O,30.0,6.0,180.0
2015-02-12,Kabobs,Chicken,CWM11331L8O,33.0,6.0,198.0
2016-07-28,Entrees,Lamb Chops,CJT7925EF5,19.0,7.0,133.0
2016-10-09,Kabobs,Chicken,CWM11331L8O,33.0,7.0,231.0
2016-10-11,Entrees,Lamb Chops,C5W10162NF8,17.0,8.0,136.0
2014-12-23,Sides,Rice,CWM11331L8O,9.0,4.0,36.0
2015-04-07,Kabobs,Chicken,CWM11331L8O,33.0,14.0,462.0
2016-04-17,Sides,Roll,CWM11331L8O,5.0,14.0,70.0
2015-09-12,Kabobs,Chicken,CWM11331L8O,33.0,17.0,561.0
2014-08-23,Kabobs,Beef,CWM11331L8O,25.0,8.0,200.0
2014-05-20,Sides,Rice,CWM11331L8O,9.0,12.0,108.0
2016-09-07,Kabobs,Chicken,CWM11331L8O,33.0,12.0,396.0
2015-08-20,Sides,Yogurt,CWM11331L8O,12.0,4.0,48.0
2016-05-16,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2015-07-23,Kabobs,Beef,CWM11331L8O,25.0,2.0,50.0
2014-03-22,Kabobs,Lamb,CWM11331L8O,28.0,19.0,532.0
2016-05-28,Kabobs,Chicken,CWM11331L8O,33.0,7.0,231.0
2015-04-22,Entrees,Beef and Broccoli,C4I356963P,26.0,21.0,546.0
2014-04-07,Kabobs,Beef,CWM11331L8O,25.0,7.0,175.0
2014-09-06,Sides,Yogurt,CWM11331L8O,12.0,9.0,108.0
2016-04-19,Entrees,Lamb Chops,CWM11331L8O,27.0,19.0,513.0
2014-01-08,Sides,Yogurt,CWM11331L8O,12.0,7.0,84.0
2014-01-18,Sides,Yogurt,CWM11331L8O,12.0,11.0,132.0
2014-08-27,Kabobs,Chicken,CWM11331L8O,33.0,7.0,231.0
2014-07-13,Kabobs,Chicken,CWM11331L8O,33.0,12.0,396.0
2015-08-03,Kabobs,Beef,CWM11331L8O,25.0,12.0,300.0
2016-12-27,Kabobs,Chicken,CWM11331L8O,33.0,10.0,330.0
2015-07-02,Sides,Roll,CWM11331L8O,5.0,15.0,75.0
2017-03-09,Sides,Yogurt,CWM11331L8O,12.0,12.0,144.0
2016-08-22,Sides,Yogurt,CWM11331L8O,12.0,12.0,144.0
2015-10-22,Sides,Yogurt,CWM11331L8O,12.0,12.0,144.0
2014-12-10,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2017-03-13,Entrees,Beef and Broccoli,CWM11331L8O,20.0,11.0,220.0
2014-03-02,Entrees,Lamb Chops,CP03207FTK,15.0,16.0,240.0
2017-02-20,Entrees,Beef and Broccoli,CWM11331L8O,20.0,13.0,260.0
2017-02-13,Sides,Rice,CWM11331L8O,9.0,18.0,162.0
2015-02-19,Entrees,Lamb Chops,CWM11331L8O,30.0,12.0,360.0
2014-05-08,Sides,Yogurt,CWM11331L8O,12.0,8.0,96.0
2015-04-11,Sides,Yogurt,CPK3968UNH,12.0,17.0,204.0
2015-06-20,Kabobs,Lamb,COY7379XKA,28.0,11.0,308.0
2015-08-02,Entrees,Lamb Chops,CWM11331L8O,17.0,18.0,306.0
2015-02-24,Entrees,Lamb Chops,CWM11331L8O,19.0,8.0,152.0
2015-12-31,Kabobs,Beef,C8C8597E96,25.0,11.0,275.0
2016-04-19,Sides,Roll,CV49168JLT,5.0,10.0,50.0
2016-02-03,Kabobs,Beef,CWM11331L8O,25.0,12.0,300.0
2016-10-09,Sides,Rice,CWM11331L8O,9.0,2.0,18.0
2016-06-28,Sides,Rice,CWM11331L8O,9.0,4.0,36.0
2016-07-26,Entrees,Beef and Broccoli,CWM11331L8O,15.0,15.0,225.0
2014-07-13,Kabobs,Beef,CWM11331L8O,25.0,16.0,400.0
2016-07-23,Sides,Rice,CWM11331L8O,9.0,8.0,72.0
2015-11-30,Kabobs,Chicken,CWM11331L8O,33.0,8.0,264.0
2015-02-15,Kabobs,Chicken,CWM11331L8O,33.0,6.0,198.0
2014-10-25,Kabobs,Chicken,CWM11331L8O,33.0,13.0,429.0
2014-04-24,Sides,Rice,CWM11331L8O,9.0,8.0,72.0
2014-06-03,Kabobs,Chicken,CWM11331L8O,33.0,6.0,198.0
2015-04-01,Kabobs,Chicken,CWM11331L8O,33.0,7.0,231.0
2014-11-09,Kabobs,Beef,CWM11331L8O,25.0,13.0,325.0
2015-10-14,Kabobs,Lamb,CWM11331L8O,28.0,13.0,364.0
2016-05-17,Kabobs,Chicken,CWM11331L8O,33.0,10.0,330.0
2015-07-27,Entrees,Lamb Chops,CWM11331L8O,35.0,11.0,385.0
2014-04-02,Kabobs,Chicken,CWM11331L8O,33.0,10.0,330.0
2016-03-01,Sides,Yogurt,CWM11331L8O,12.0,13.0,156.0
2014-11-24,Kabobs,Chicken,CWM11331L8O,33.0,11.0,363.0
2014-08-14,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2014-05-29,Kabobs,Lamb,CWM11331L8O,28.0,13.0,364.0
2016-01-24,Entrees,Lamb Chops,CWM11331L8O,35.0,18.0,630.0
2015-03-02,Kabobs,Chicken,CWM11331L8O,33.0,13.0,429.0
2016-02-06,Kabobs,Chicken,CWM11331L8O,33.0,19.0,627.0
2015-09-21,Sides,Roll,CWM11331L8O,5.0,8.0,40.0
2014-03-11,Kabobs,Chicken,CWM11331L8O,33.0,4.0,132.0
2015-05-21,Entrees,Lamb Chops,CWM11331L8O,29.0,8.0,232.0
2014-01-15,Entrees,Lamb Chops,CWM11331L8O,19.0,13.0,247.0
2015-06-06,Kabobs,Chicken,C2W462951L,33.0,10.0,330.0
2016-09-24,Sides,Yogurt,CWM11331L8O,12.0,6.0,72.0
2016-10-03,Kabobs,Chicken,CWM11331L8O,33.0,1.0,33.0
2016-12-14,Entrees,Lamb Chops,CWM11331L8O,32.0,19.0,608.0
2015-07-22,Kabobs,Lamb,CWM11331L8O,28.0,14.0,392.0
2015-06-24,Entrees,Lamb Chops,CWM11331L8O,30.0,5.0,150.0
2016-08-07,Kabobs,Pork,CWM11331L8O,29.0,8.0,232.0
2015-05-07,Entrees,Lamb Chops,CWM11331L8O,21.0,14.0,294.0
2014-10-08,Entrees,Beef and Broccoli,CWM11331L8O,13.0,12.0,156.0
2014-12-24,Entrees,Beef and Broccoli,CWM11331L8O,26.0,17.0,442.0
2015-03-18,Kabobs,Beef,CWM11331L8O,25.0,13.0,325.0
2016-11-09,Entrees,Beef and Broccoli,CWM11331L8O,28.0,12.0,336.0
2014-12-03,Entrees,Beef and Broccoli,CWM11331L8O,40.0,4.0,160.0
2016-11-16,Kabobs,Beef,CWM11331L8O,28.0,17.0,476.0
2015-01-21,Kabobs,Beef,CWM11331L8O,25.0,7.0,175.0
2015-06-08,Entrees,Lamb Chops,CWM11331L8O,10.0,9.0,90.0
2014-11-20,Kabobs,Lamb,CWM11331L8O,28.0,13.0,364.0
2015-10-22,Sides,Yogurt,CWM11331L8O,12.0,7.0,84.0
2014-10-14,Kabobs,Beef,CWM11331L8O,25.0,12.0,300.0
2016-11-02,Kabobs,Beef,CWM11331L8O,28.0,13.0,364.0
2014-07-12,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2014-10-28,Kabobs,Beef,CWM11331L8O,25.0,6.0,150.0
2016-02-15,Sides,Roll,CWM11331L8O,5.0,14.0,70.0
2016-11-03,Kabobs,Chicken,CWM11331L8O,33.0,13.0,429.0
2016-04-06,Entrees,Beef and Broccoli,CWM11331L8O,29.0,2.0,58.0
2014-05-18,Sides,Rice,CWM11331L8O,9.0,13.0,117.0
2015-11-05,Sides,Yogurt,CWM11331L8O,12.0,13.0,156.0
2016-06-07,Kabobs,Beef,CWM11331L8O,28.0,22.0,616.0
2014-01-27,Kabobs,Chicken,CWM11331L8O,33.0,4.0,132.0
2015-04-01,Kabobs,Chicken,CWM11331L8O,33.0,1.0,33.0
2017-01-12,Sides,Yogurt,C5697220ZH,12.0,13.0,156.0
2016-02-10,Sides,Yogurt,CWM11331L8O,12.0,10.0,120.0
2014-08-26,Kabobs,Chicken,CWM11331L8O,33.0,13.0,429.0
2015-09-03,Kabobs,Beef,CWM11331L8O,25.0,7.0,175.0
2014-02-16,Kabobs,Lamb,C0K3008CGP,28.0,19.0,532.0
2015-09-02,Sides,Yogurt,CWM11331L8O,12.0,8.0,96.0
2016-10-20,Kabobs,Beef,CWM11331L8O,28.0,17.0,476.0
2017-03-08,Kabobs,Beef,CWM11331L8O,28.0,5.0,140.0
2016-04-30,Kabobs,Beef,CWM11331L8O,28.0,8.0,224.0
2016-04-12,Sides,Chips,CWM11331L8O,8.0,11.0,88.0
2015-08-02,Sides,Rice,CWM11331L8O,9.0,12.0,108.0
2015-09-12,Kabobs,Chicken,CWM11331L8O,33.0,10.0,330.0
2014-06-15,Sides,Roll,CWM11331L8O,5.0,15.0,75.0
2016-04-28,Kabobs,Beef,CWM11331L8O,28.0,10.0,280.0
2014-04-09,Sides,Roll,CWM11331L8O,5.0,8.0,40.0
2015-06-13,Sides,Yogurt,CWM11331L8O,12.0,7.0,84.0
2015-09-06,Sides,Yogurt,CSV7019I05,12.0,18.0,216.0
2015-04-29,Entrees,Beef and Broccoli,CWM11331L8O,26.0,15.0,390.0
2016-09-08,Kabobs,Beef,CWM11331L8O,28.0,6.0,168.0
2016-05-18,Kabobs,Beef,CWM11331L8O,28.0,11.0,308.0
2016-10-24,Kabobs,Beef,CWM11331L8O,28.0,11.0,308.0
2015-04-30,Kabobs,Beef,CWM11331L8O,25.0,6.0,150.0
2017-02-02,Kabobs,Beef,CWM11331L8O,28.0,8.0,224.0
2015-05-27,Sides,Rice,CWM11331L8O,9.0,17.0,153.0
2016-10-05,Kabobs,Beef,C5D10146VIF,28.0,8.0,224.0
2016-03-12,Kabobs,Beef,CWM11331L8O,25.0,11.0,275.0
2015-04-27,Kabobs,Beef,CWM11331L8O,25.0,13.0,325.0
2015-04-27,Kabobs,Beef,CWM11331L8O,25.0,19.0,475.0
2016-12-04,Entrees,Beef and Broccoli,CWM11331L8O,17.0,16.0,272.0
2016-06-25,Sides,Rice,CWM11331L8O,9.0,13.0,117.0
2014-04-01,Kabobs,Beef,CO411488AJJ,25.0,19.0,475.0
2015-04-30,Kabobs,Beef,CWM11331L8O,25.0,13.0,325.0
2015-03-31,Kabobs,Beef,CWM11331L8O,25.0,17.0,425.0
2014-06-25,Kabobs,Chicken,CWM11331L8O,33.0,15.0,495.0
2014-04-10,Kabobs,Lamb,CWM11331L8O,28.0,14.0,392.0
2016-10-01,Sides,Yogurt,C098334FRX,12.0,6.0,72.0
2016-12-13,Kabobs,Chicken,CWM11331L8O,33.0,7.0,231.0
2014-11-24,Kabobs,Chicken,CWM11331L8O,33.0,18.0,594.0
2014-07-23,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2014-11-17,Kabobs,Chicken,CUL5733JJ5,33.0,3.0,99.0
2014-11-18,Entrees,Lamb Chops,CWM11331L8O,15.0,13.0,195.0
2015-10-14,Sides,Yogurt,C7H8200PRW,12.0,3.0,36.0
2015-04-20,Sides,Roll,CWM11331L8O,5.0,17.0,85.0
2015-10-22,Kabobs,Beef,CWM11331L8O,25.0,20.0,500.0
2015-09-17,Kabobs,Chicken,CWM11331L8O,33.0,6.0,198.0
2016-11-19,Kabobs,Beef,CWM11331L8O,28.0,9.0,252.0
2015-08-13,Sides,Yogurt,CWM11331L8O,12.0,10.0,120.0
2014-04-17,Entrees,Lamb Chops,CWM11331L8O,32.0,19.0,608.0
2015-05-05,Kabobs,Beef,C0K6944J3M,25.0,15.0,375.0
2015-05-14,Kabobs,Chicken,CWM11331L8O,33.0,11.0,363.0
2015-06-29,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2017-03-27,Sides,Yogurt,CWM11331L8O,12.0,14.0,168.0
2016-12-13,Kabobs,Beef,CWM11331L8O,28.0,12.0,336.0
2014-12-28,Sides,Yogurt,C4O6017A4W,12.0,11.0,132.0
2015-04-08,Kabobs,Chicken,CWM11331L8O,33.0,12.0,396.0
2015-12-13,Kabobs,Lamb,CWM11331L8O,28.0,10.0,280.0
2014-11-09,Kabobs,Chicken,CWM11331L8O,33.0,8.0,264.0
2015-12-03,Sides,Chips,CWM11331L8O,8.0,12.0,96.0
2014-02-25,Kabobs,Beef,CWM11331L8O,25.0,20.0,500.0
2017-03-29,Kabobs,Chicken,CWM11331L8O,33.0,11.0,363.0
2016-03-19,Kabobs,Chicken,CWM11331L8O,33.0,17.0,561.0
2016-08-18,Sides,Yogurt,COU9913PUZ,12.0,16.0,192.0
2014-02-01,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2015-01-04,Kabobs,Beef,CWM11331L8O,25.0,10.0,250.0
2015-08-20,Entrees,Lamb Chops,CWM11331L8O,19.0,10.0,190.0
2014-08-28,Kabobs,Beef,CWM11331L8O,25.0,10.0,250.0
2014-10-25,Entrees,Lamb Chops,CWM11331L8O,18.0,1.0,18.0
2015-09-29,Kabobs,Beef,CC8810514G,25.0,14.0,350.0
2014-05-31,Kabobs,Chicken,CWM11331L8O,33.0,13.0,429.0
2014-04-17,Sides,Rice,CWM11331L8O,9.0,13.0,117.0
2015-08-29,Entrees,Lamb Chops,CWM11331L8O,20.0,15.0,300.0
2015-08-01,Sides,Yogurt,CW44196OAI,12.0,6.0,72.0
2016-03-17,Sides,Yogurt,CFX7004LNH,12.0,10.0,120.0
2014-08-09,Kabobs,Chicken,CWM11331L8O,33.0,14.0,462.0
2014-09-04,Kabobs,Beef,CWM11331L8O,25.0,17.0,425.0
2015-04-22,Sides,Rice,CWM11331L8O,9.0,5.0,45.0
2016-06-18,Entrees,Beef and Broccoli,CVH9529VJ5,8.0,8.0,64.0
2016-09-22,Entrees,Lamb Chops,CWM11331L8O,29.0,9.0,261.0
2015-06-03,Kabobs,Beef,CWM11331L8O,25.0,16.0,400.0
2016-07-21,Sides,Rice,C1P9747OCR,9.0,9.0,81.0
2015-03-02,Kabobs,Chicken,CWM11331L8O,33.0,8.0,264.0
2014-02-02,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2014-04-16,Kabobs,Chicken,CWM11331L8O,33.0,12.0,396.0
2016-03-10,Kabobs,Pork,COB8942IVX,29.0,11.0,319.0
2016-03-13,Kabobs,Chicken,CWM11331L8O,33.0,8.0,264.0
2014-02-03,Entrees,Beef and Broccoli,C0728708MB,29.0,10.0,290.0
2014-05-08,Entrees,Beef and Broccoli,CWM11331L8O,26.0,6.0,156.0
2014-04-19,Entrees,Beef and Broccoli,CWM11331L8O,27.0,6.0,162.0
2017-03-07,Kabobs,Beef,CWM11331L8O,28.0,13.0,364.0
2017-03-02,Sides,Rice,CWM11331L8O,9.0,16.0,144.0
2015-08-23,Sides,Yogurt,CWM11331L8O,12.0,10.0,120.0
2014-10-11,Sides,Yogurt,CWM11331L8O,12.0,7.0,84.0
2016-02-11,Sides,Yogurt,CWM11331L8O,12.0,6.0,72.0
2014-07-28,Sides,Yogurt,CWM11331L8O,12.0,6.0,72.0
2014-07-22,Kabobs,Chicken,C6533762ZR,33.0,10.0,330.0
2016-12-13,Sides,Yogurt,CCQ5414C3M,12.0,10.0,120.0
2016-02-22,Sides,Yogurt,CWM11331L8O,12.0,8.0,96.0
2014-09-17,Sides,Yogurt,CWM11331L8O,12.0,9.0,108.0
2015-01-05,Sides,Chips,CWM11331L8O,8.0,21.0,168.0
2014-10-11,Sides,Chips,CWM11331L8O,8.0,5.0,40.0
2016-03-14,Kabobs,Chicken,CWM11331L8O,33.0,16.0,528.0
2017-02-19,Kabobs,Beef,CWM11331L8O,28.0,16.0,448.0
2014-09-04,Sides,Rice,CWM11331L8O,9.0,14.0,126.0
2015-01-21,Sides,Yogurt,CWM11331L8O,12.0,9.0,108.0
2017-01-04,Kabobs,Lamb,CWM11331L8O,30.0,21.0,630.0
2014-02-27,Kabobs,Beef,CWM11331L8O,25.0,23.0,575.0
2016-12-20,Kabobs,Beef,CWM11331L8O,28.0,6.0,168.0
2015-04-26,Kabobs,Chicken,CWM11331L8O,33.0,12.0,396.0
2015-11-21,Kabobs,Chicken,CWM11331L8O,33.0,13.0,429.0
2014-03-03,Kabobs,Chicken,CWM11331L8O,33.0,17.0,561.0
2014-02-12,Kabobs,Beef,CWM11331L8O,25.0,15.0,375.0
2015-04-27,Kabobs,Lamb,C1K661963X,28.0,6.0,168.0
2015-09-15,Kabobs,Chicken,CWM11331L8O,33.0,10.0,330.0
2016-03-23,Kabobs,Chicken,CWM11331L8O,33.0,16.0,528.0
2016-05-25,Sides,Chips,CWM11331L8O,8.0,8.0,64.0
2014-10-23,Kabobs,Chicken,CWM11331L8O,33.0,10.0,330.0
2016-02-28,Entrees,Lamb Chops,CWM11331L8O,28.0,15.0,420.0
2016-10-30,Kabobs,Lamb,CAT115185LV,28.0,17.0,476.0
2016-02-27,Kabobs,Chicken,CWM11331L8O,33.0,14.0,462.0
2014-03-05,Kabobs,Beef,CWM11331L8O,25.0,2.0,50.0
2016-04-17,Sides,Yogurt,CFY9158BUO,12.0,17.0,204.0
2016-04-27,Kabobs,Chicken,CWM11331L8O,33.0,17.0,561.0
2015-11-26,Kabobs,Beef,CWM11331L8O,25.0,7.0,175.0
2014-12-18,Kabobs,Pork,CWM11331L8O,28.0,17.0,476.0
2014-09-17,Sides,Rice,CVZ5197LU4,9.0,14.0,126.0
2014-10-16,Entrees,Beef and Broccoli,CWM11331L8O,26.0,20.0,520.0
2014-02-10,Kabobs,Chicken,CJF2942DWW,33.0,2.0,66.0
2015-06-23,Sides,Yogurt,CWM11331L8O,12.0,12.0,144.0
2014-06-21,Kabobs,Chicken,CWM11331L8O,33.0,17.0,561.0
2016-08-01,Sides,Rice,CWM11331L8O,9.0,14.0,126.0
2016-05-05,Kabobs,Beef,CWM11331L8O,28.0,24.0,672.0
2016-08-08,Kabobs,Chicken,CWM11331L8O,33.0,21.0,693.0
2014-03-06,Entrees,Lamb Chops,CWM11331L8O,34.0,6.0,204.0
2014-02-19,Kabobs,Beef,CWM11331L8O,25.0,11.0,275.0
2014-08-11,Sides,Rice,CWM11331L8O,9.0,17.0,153.0
2016-10-08,Kabobs,Chicken,CWM11331L8O,33.0,18.0,594.0
2016-01-05,Kabobs,Beef,C6R7695XP5,25.0,11.0,275.0
2015-11-22,Kabobs,Chicken,CWM11331L8O,33.0,5.0,165.0
2016-12-07,Kabobs,Chicken,CWM11331L8O,33.0,12.0,396.0
2016-12-27,Kabobs,Chicken,CWM11331L8O,33.0,10.0,330.0
2015-12-31,Entrees,Beef and Broccoli,CWM11331L8O,27.0,7.0,189.0
2015-05-14,Kabobs,Lamb,CWM11331L8O,28.0,7.0,196.0
2014-03-12,Kabobs,Beef,CYO3330YI7,25.0,14.0,350.0
2014-09-07,Kabobs,Beef,CWM11331L8O,25.0,2.0,50.0
2016-08-17,Sides,Yogurt,CWM11331L8O,12.0,14.0,168.0
2015-07-02,Sides,Yogurt,CWM11331L8O,12.0,16.0,192.0
2014-08-04,Sides,Rice,CXN4823HUE,9.0,8.0,72.0
2015-07-13,Kabobs,Chicken,CWM11331L8O,33.0,6.0,198.0
2014-07-23,Entrees,Beef and Broccoli,CWM11331L8O,26.0,19.0,494.0
2016-05-30,Sides,Yogurt,CWM11331L8O,12.0,12.0,144.0
2014-06-02,Kabobs,Chicken,CWM11331L8O,33.0,12.0,396.0
2016-08-20,Entrees,Lamb Chops,CWM11331L8O,21.0,10.0,210.0
2014-04-24,Kabobs,Beef,CWM11331L8O,25.0,8.0,200.0
2014-02-15,Kabobs,Chicken,CWM11331L8O,33.0,17.0,561.0
2014-09-08,Sides,Yogurt,CWM11331L8O,12.0,18.0,216.0
2015-04-09,Sides,Yogurt,CWM11331L8O,12.0,12.0,144.0
2016-05-16,Entrees,Lamb Chops,CWM11331L8O,30.0,14.0,420.0
2016-08-25,Sides,Yogurt,CWM11331L8O,12.0,6.0,72.0
2016-11-03,Sides,Rice,CWM11331L8O,9.0,14.0,126.0
2016-04-14,Entrees,Lamb Chops,CWM11331L8O,15.0,16.0,240.0
2016-06-04,Entrees,Beef and Broccoli,CWM11331L8O,31.0,5.0,155.0
2016-10-16,Kabobs,Chicken,CWM11331L8O,33.0,10.0,330.0
2015-12-06,Sides,Roll,CWM11331L8O,5.0,16.0,80.0
2014-06-02,Entrees,Beef and Broccoli,CWM11331L8O,30.0,16.0,480.0
2016-10-18,Entrees,Beef and Broccoli,CWM11331L8O,22.0,16.0,352.0
2016-07-30,Sides,Yogurt,CW09800L6H,12.0,4.0,48.0
2017-02-02,Sides,Yogurt,CWM11331L8O,12.0,11.0,132.0
2016-05-26,Kabobs,Pork,CWM11331L8O,29.0,20.0,580.0
